Program: BBCF.exe
        *(int *)(param_1 + 0xb34) = *(int *)(param_1 + 0xb38) / 0x3c + 1;
        if (*(int *)(param_1 + 0xb38) < 1) {
          bVar4 = true;
          *(undefined4 *)(param_1 + 0xb34) = 0;
          bVar5 = true;
        }
        else {
          bVar4 = false;
        }
      }
      if (cVar6 == '\0') {
        uVar13 = FUN_0049a500();
        uVar12 = FUN_0049a490();
        if ((uVar13 & 0x100) != 0) {
          uVar13 = 0x100;
        }
        if ((uVar13 & 0x200) != 0) {
          uVar13 = 0x200;
        }
        if ((uVar12 & 0x100) != 0) {
          uVar12 = 0x100;
        }
        if ((uVar12 & 0x200) != 0) {
          uVar12 = 0x200;
        }
        uVar14 = FUN_00608ce0();
        if (uVar14 != uVar13) {
          local_28 = 0;
          local_24 = 0;
          local_20 = 0;
          local_1c = 0;
          local_18 = 0;
          local_14 = 0;
          local_10 = 0;
          local_c = 0;
          FUN_00407f20("400_menu_select.wav");
          FUN_004bf730(2,2,&local_28,0,0,0,0);
        }
        *(uint *)(param_1 + 0x50c + *(int *)(param_1 + 0xa44) * 4) = uVar13;
        *(uint *)(param_1 + 0x710 + *(int *)(param_1 + 0xa4c) * 4) = uVar12;
        FUN_0060e1f0(uVar13);
        iVar8 = FUN_00499b40();
        if (iVar8 != 0) {
          *(undefined4 *)(param_1 + 0x9c0) = 2;
          local_28 = 0;
          local_24 = 0;
          local_20 = 0;
          local_1c = 0;
          local_18 = 0;
          local_14 = 0;
          local_10 = 0;
          local_c = 0;
          FUN_00407f20("401_decision.wav");
          FUN_004bf730(2,2,&local_28,0,0,0,0);
        }
        if (bVar5) goto LAB_0060efb2;
      }
      else if (bVar4) {
        local_28 = 0;
        local_24 = 0;
        local_20 = 0;
        local_1c = 0;
        local_18 = 0;
        local_14 = 0;
        local_10 = 0;
        local_c = 0;
        FUN_00407f20("401_decision.wav");
        FUN_004bf730(2,2,&local_28,0,0,0,0);
        FUN_0060ddf0(0,1,1);
      }
      else {
        iVar8 = FUN_00608ce0();
        FUN_004e92f0();
        FUN_0060d230(0);
        iVar9 = FUN_00608ce0();
        if (iVar9 != iVar8) {
          uVar11 = FUN_004e92f0();
          uVar15 = FUN_00608ce0(uVar11);
          FUN_0049e780(uVar15,uVar11);
        }
      }
    }
    iVar8 = FUN_00499b40();
    if (iVar8 != 0) {
      FUN_0049ece0(5);
      *(uint *)(param_1 + 0x954) = *(uint *)(param_1 + 0x954) & 0xfffffeff | 0x200;
    }
    goto LAB_0060f3f6;
  }
  if (*(int *)(param_1 + 0x9c8) == 2) {
LAB_0060ed55:
    *(int *)(iVar10 + 0x22cc4) = *(int *)(iVar10 + 0x22cc4) + 1;
  }
  else {
    bVar4 = false;
    bVar5 = false;
    if ((*(byte *)(param_1 + 0x954) & 2) != 0) {
      *(int *)(param_1 + 0xb38) = *(int *)(param_1 + 0xb38) + -1;
      *(int *)(param_1 + 0xb34) = *(int *)(param_1 + 0xb38) / 0x3c + 1;
      if (*(int *)(param_1 + 0xb38) < 1) {
        bVar4 = true;
        *(undefined4 *)(param_1 + 0xb34) = 0;
        bVar5 = true;
      }
      else {
        bVar4 = false;
      }
    }
    if (cVar7 == '\0') {
      uVar12 = FUN_0049a500();
      uVar13 = FUN_0049a490();
      if ((uVar12 & 0x100) != 0) {
        uVar12 = 0x100;
      }
      if ((uVar12 & 0x200) != 0) {
        uVar12 = 0x200;
      }
      if ((uVar13 & 0x100) != 0) {
        uVar13 = 0x100;
      }
      if ((uVar13 & 0x200) != 0) {
        uVar13 = 0x200;
      }
      uVar14 = FUN_004e92f0();
      if (uVar14 != uVar13) {
        local_28 = 0;
        local_24 = 0;
        local_20 = 0;
        local_1c = 0;
        local_18 = 0;
        local_14 = 0;
        local_10 = 0;
        local_c = 0;
        FUN_00407f20("400_menu_select.wav");
        FUN_004bf730(2,2,&local_28,0,0,0,0);
      }
      *(uint *)(param_1 + 0x50c + *(int *)(param_1 + 0xa44) * 4) = uVar12;
      *(uint *)(param_1 + 0x710 + *(int *)(param_1 + 0xa4c) * 4) = uVar13;
      FUN_004e94c0(uVar13);
      iVar8 = FUN_00499a60();
      if (iVar8 != 0) {
        *(undefined4 *)(param_1 + 0x9c8) = 2;
        local_28 = 0;
        local_24 = 0;
        local_20 = 0;
        local_1c = 0;
        local_18 = 0;
        local_14 = 0;
        local_10 = 0;
        local_c = 0;
        FUN_00407f20("401_decision.wav");
        FUN_004bf730(2,2,&local_28,0,0,0,0);
      }
      if (bVar5) goto LAB_0060ed55;
    }
    else if (bVar4) {
      local_28 = 0;
      local_24 = 0;
      local_20 = 0;
      local_1c = 0;
      local_18 = 0;
      local_14 = 0;
      local_10 = 0;
      local_c = 0;
      FUN_00407f20("401_decision.wav");
      FUN_004bf730(2,2,&local_28,0,0,0,0);
      FUN_0060ddf0(0,1,1);
    }
    else {
      iVar8 = FUN_004e92f0();
      FUN_0060b870(0);
      iVar9 = FUN_004e92f0();
      if (iVar9 != iVar8) {
        uVar11 = FUN_004e92f0();
        FUN_0049e780(0xffff,uVar11);
      }
    }
  }
  iVar8 = FUN_00499a60();
  if (iVar8 != 0) {
    FUN_0049ece0(10);
  }
LAB_0060f3f6:
  *(int *)(param_1 + 0xb64) = *(int *)(param_1 + 0xb64) + 1;
  __security_check_cookie(local_8 ^ (uint)&stack0xfffffffc);
  return;
}



===== DECOMPILE 0061bbb0 containing 0061bd00 =====
Function: FUN_0061bbb0

void FUN_0061bbb0(void)

{
  char cVar1;
  undefined2 uVar2;
  undefined **ppuVar3;
  int iVar4;
  int iVar5;
  undefined4 *puVar6;
  undefined4 uVar7;
  int iVar8;
  int *piVar9;
  undefined4 *puVar10;
  undefined2 *puVar11;
  undefined2 *puVar12;
  uint uVar13;
  uint uVar14;
  int *piVar15;
  undefined4 *puVar16;
  undefined4 uVar17;
  undefined4 uVar18;
  undefined4 uVar19;
  char *pcVar20;
  int *local_288;
  uint local_284;
  int local_280;
  int local_27c;
  undefined **local_278;
  uint local_274;
  uint local_270 [2];
  int *local_268;
  int local_264;
  uint local_260;
  int local_25c;
  undefined1 local_258 [204];
  undefined4 local_18c;
  undefined4 local_188;
  undefined4 local_184 [61];
  undefined1 local_8d;
  undefined4 local_8c;
  char local_88 [64];
  char local_48 [64];
  uint local_8;
  
  local_8 = DAT_00a0e0b8 ^ (uint)&stack0xfffffffc;
  iVar4 = FUN_00643b40();
  local_27c = iVar4;
  iVar5 = FUN_0047e860();
  *(undefined4 *)(iVar5 + 0x10c) = 0xe;
  FUN_0054fe30();
  FUN_0047e860();
  iVar5 = FUN_0047f470();
  if (iVar5 == 0) {
    iVar5 = FUN_0047e860();
    switch(*(undefined4 *)(iVar5 + 0x108)) {
    case 1:
      iVar5 = FUN_0047e860();
      iVar8 = FUN_0047e9c0();
      if (*(int *)(iVar8 * 0x710 + 0x124 + iVar5) != 1) {
        FUN_0047e860();
        iVar5 = FUN_0045f7a0();
        if (*(int *)(iVar5 + 0xc) != 2) {
          FUN_0047e860();
          iVar5 = FUN_0045f7a0();
          if (*(int *)(iVar5 + 0xc) != 6) {
            FUN_0047e860();
            iVar5 = FUN_0045f7a0();
            if (*(int *)(iVar5 + 0xc) != 3) break;
          }
        }
      }
      iVar5 = FUN_0047e860();
      uVar7 = *(undefined4 *)(iVar5 + 0x10c);
      FUN_004a40a0(uVar7);
      FUN_004a2b40(uVar7);
      break;
    case 5:
    case 6:
      iVar5 = FUN_0047e860();
      uVar7 = *(undefined4 *)(iVar5 + 0x10c);
      FUN_004a40a0(uVar7);
      FUN_004a2bf0(uVar7);
      break;
    case 7:
    case 8:
      iVar5 = FUN_0047e860();
      uVar7 = *(undefined4 *)(iVar5 + 0x10c);
      FUN_004a40a0(uVar7);
      FUN_004a2b70(uVar7);
      break;
    case 0x10:
      FUN_004ecad0();
      FUN_004ecc60();
    }
  }
  FUN_0061f5d0();
  FUN_004a77e0();
  iVar5 = FUN_004a7ee0();
  if (iVar5 == 0) {
    FUN_004a77e0();
    iVar5 = FUN_004a7eb0();
    if (iVar5 == 0) {
      FUN_004a77e0();
      iVar5 = FUN_004a7e50();
      if (iVar5 == 0) goto LAB_0061c21d;
    }
    local_280 = FUN_0049a400();
    iVar5 = FUN_004a0fe0();
    iVar8 = FUN_004a0fe0();
    local_270[0] = (uint)*(byte *)(iVar8 + 0x6a69);
    local_270[1] = (uint)*(byte *)(iVar8 + 0x6a79);
    local_288 = (int *)(iVar5 + 0x23244);
    local_278 = (undefined **)0x4;
    local_274 = 5;
    local_268 = (int *)0x0;
    local_284 = 0;
    do {
      piVar15 = local_268;
      iVar8 = *local_288;
      iVar4 = *(int *)(iVar4 + 0x2998) + local_284;
      if (iVar8 != 0) {
        FUN_00407940();
        FUN_00407cf0((undefined4 *)(iVar8 + 4));
        uVar14 = FUN_0049d560(local_258,(&local_278)[(int)piVar15]);
        local_260 = uVar14;
        if ((*(uint *)(*(int *)(iVar5 + 0x23218) + 0x2c) & 2) != 0) {
          uVar13 = *(uint *)(*(int *)(iVar5 + 0x23218) + 0x2c);
          if ((uVar13 & 2) == 0) {
            piVar9 = (int *)0xffffffff;
          }
          else {
            piVar9 = (int *)(uVar13 & 1);
          }
          if ((piVar9 != piVar15) && (*(int *)(local_264 + 0xcc) == 0)) {
            *(undefined4 *)(local_264 + 0xcc) = 1;
          }
        }
        if ((uVar14 != 0) && (((byte)*(undefined4 *)(iVar5 + 0x22d40) & 0xf0) != 0x50)) {
          uVar13 = local_270[(int)piVar15];
          *(undefined4 *)(iVar4 + 0x3c) = *(undefined4 *)(iVar8 + 4);
          *(undefined4 *)(iVar4 + 0x40) = *(undefined4 *)(iVar8 + 8);
          uVar7 = FUN_004a11c0(uVar13);
          *(undefined4 *)(iVar4 + 0x1c) = uVar7;
          FUN_004a77e0();
          iVar8 = FUN_004a7eb0();
          if (iVar8 == 0) {
            uVar7 = FUN_004a10c0(uVar13);
            *(undefined4 *)(iVar4 + 0x20) = uVar7;
            uVar7 = FUN_004a1050(uVar13);
          }
          else {
            uVar7 = FUN_004a11a0(uVar13);
            *(undefined4 *)(iVar4 + 0x20) = uVar7;
            uVar7 = FUN_004a1130(uVar13);
          }
          *(undefined4 *)(iVar4 + 0x24) = uVar7;
          *(undefined4 *)(iVar4 + 0x14) = *(undefined4 *)(uVar14 + 0x6114);
          *(undefined4 *)(iVar4 + 0x18) = *(undefined4 *)(uVar14 + 0x6118);
          *(undefined4 *)(iVar4 + 0x28) = *(undefined4 *)(uVar14 + 0x611c);
          puVar6 = (undefined4 *)(uVar14 + 0x6124);
          puVar10 = (undefined4 *)(iVar4 + 0x1c8);
          for (iVar8 = 8; iVar8 != 0; iVar8 = iVar8 + -1) {
            *puVar10 = *puVar6;
            puVar6 = puVar6 + 1;
            puVar10 = puVar10 + 1;
          }
          puVar11 = (undefined2 *)(iVar4 + 0x1e8);
          puVar12 = (undefined2 *)(local_260 + 0x6144);
          iVar8 = 0x40;
          do {
            *puVar11 = *puVar12;
            puVar12 = puVar12 + 1;
            puVar11 = puVar11 + 1;
            iVar8 = iVar8 + -1;
          } while (iVar8 != 0);
          *(undefined4 *)(iVar4 + 0x2c) = 1;
          *(undefined4 *)(iVar4 + 0x30) = 1;
          piVar15 = local_268;
        }
      }
      iVar4 = local_27c;
      FUN_0061f680(piVar15,0);
      local_284 = local_284 + 600;
      local_268 = (int *)((int)piVar15 + 1);
      local_288 = local_288 + 1;
    } while (local_284 < 0x4b0);
  }
  else {
    FUN_0049a400();
    iVar4 = FUN_004a0fe0();
    iVar5 = FUN_004a0fe0();
    local_260 = 0;
    if (*(int *)(iVar4 + 0x23218) != 0) {
      local_260 = *(uint *)(*(int *)(iVar4 + 0x23218) + 0x2c);
      if ((local_260 & 2) == 0) {
        local_260 = 0xffffffff;
      }
      else {
        local_260 = local_260 & 1;
      }
    }
    local_278 = (undefined **)(uint)*(byte *)(iVar5 + 0x6a69);
    local_274 = (uint)*(byte *)(iVar5 + 0x6a79);
    uVar13 = 0;
    piVar15 = (int *)(iVar4 + 0x23244);
    local_288 = (int *)(uint)CONCAT12(*(undefined1 *)(iVar5 + 0x6a7d),
                                      (ushort)*(byte *)(iVar5 + 0x6a6d));
    local_284 = 0;
    uVar14 = local_260;
    do {
      puVar6 = (undefined4 *)(*(int *)(local_27c + 0x2998) + 0x14 + local_284);
      iVar4 = *piVar15;
      local_280 = iVar4;
      local_268 = piVar15;
      if (uVar14 == uVar13) {
        local_270[1] = FUN_0049d5c0();
LAB_0061be29:
        uVar14 = local_260;
        if ((local_270[1] != 0) && (iVar4 != 0)) {
          uVar2 = *(undefined2 *)((int)&local_288 + (uint)(uVar13 == 0) * 2);
          iVar4 = FUN_004a1b00((&local_278)[uVar13],uVar2);
          uVar14 = local_270[1];
          iVar5 = FUN_004a1ad0((&local_278)[uVar13],uVar2);
          if (iVar4 == 0) {
            if (iVar5 != 0) {
              FUN_0061f6a0(uVar13,1);
            }
          }
          else {
            FUN_0061f6c0(uVar13,1);
          }
          ppuVar3 = (&local_278)[uVar13];
          puVar6[10] = *(undefined4 *)(local_280 + 4);
          puVar6[0xb] = *(undefined4 *)(local_280 + 8);
          uVar7 = FUN_004a11c0(ppuVar3);
          ppuVar3 = (&local_278)[uVar13];
          puVar6[2] = uVar7;
          uVar7 = FUN_004a1310(ppuVar3);
          ppuVar3 = (&local_278)[uVar13];
          puVar6[3] = uVar7;
          uVar7 = FUN_004a11f0(ppuVar3);
          puVar6[4] = uVar7;
          *puVar6 = *(undefined4 *)(uVar14 + 0x6114);
          puVar6[1] = *(undefined4 *)(uVar14 + 0x6118);
          puVar6[5] = *(undefined4 *)(uVar14 + 0x611c);
          puVar10 = (undefined4 *)(uVar14 + 0x6124);
          puVar16 = puVar6 + 0x6d;
          for (iVar4 = 8; iVar4 != 0; iVar4 = iVar4 + -1) {
            *puVar16 = *puVar10;
            puVar10 = puVar10 + 1;
            puVar16 = puVar16 + 1;
          }
          puVar10 = puVar6 + 0x75;
          puVar12 = (undefined2 *)(local_270[1] + 0x6144);
          iVar4 = 0x40;
          do {
            *(undefined2 *)puVar10 = *puVar12;
            puVar12 = puVar12 + 1;
            puVar10 = (undefined4 *)((int)puVar10 + 2);
            iVar4 = iVar4 + -1;
          } while (iVar4 != 0);
          FUN_004a1410((&local_278)[uVar13]);
          iVar4 = FUN_004be030();
          FUN_0061f680(uVar13,iVar4 != 0);
          puVar6[6] = 1;
          puVar6[7] = 1;
          uVar14 = local_260;
          piVar15 = local_268;
        }
      }
      else if (iVar4 != 0) {
        FUN_00407940();
        FUN_00407cf0(iVar4 + 4);
        local_270[1] = FUN_0049d560(local_258,0);
        if (*(int *)(local_264 + 0xcc) == 0) {
          FUN_0041c900();
          *(undefined4 *)(local_264 + 0xcc) = 1;
        }
        goto LAB_0061be29;
      }
      local_284 = local_284 + 600;
      piVar15 = piVar15 + 1;
      uVar13 = uVar13 + 1;
      local_268 = piVar15;
    } while (local_284 < 0x4b0);
  }
LAB_0061c21d:
  if (*(int *)(local_264 + 200) == 0) {
    FUN_00643b40();
    FUN_0061f580();
    *(undefined4 *)(local_264 + 200) = 1;
    __security_check_cookie(local_8 ^ (uint)&stack0xfffffffc);
    return;
  }
  local_278 = AA_TaskSerchEngine_PriorityEqual::vftable;
  local_274 = 0x8000002;
  iVar4 = FUN_00407190(&local_278);
  if (*(int *)(iVar4 + 0x83d4) == 2) {
    local_280 = FUN_0047e860();
    local_260 = FUN_0047ca90();
    local_270[1] = FUN_00408a90();
    local_8c = 0xffffffff;
    local_18c = 0;
    local_188 = 0;
    puVar6 = &local_18c;
    puVar10 = local_184;
    for (iVar4 = 0x3e; iVar4 != 0; iVar4 = iVar4 + -1) {
      *puVar10 = *puVar6;
      puVar6 = puVar6 + 1;
      puVar10 = puVar10 + 1;
    }
    local_25c = 0;
    local_278 = (undefined **)FUN_0047eb90(0);
    local_274 = FUN_0047eb90(1);
    FUN_0079f840(local_48,0,0x40);
    FUN_0079f840(local_88,0,0x40);
    iVar4 = 0;
    uVar14 = 0;
    do {
      ppuVar3 = (&local_278)[iVar4];
      if ((ppuVar3 == (undefined **)0x2) &&
         (iVar5 = FUN_0047e6d0(iVar4), *(int *)(iVar5 + 0xc) == 1)) {
        iVar5 = FUN_00475300();
        FUN_00407f20(iVar5 + 0x160);
        pcVar20 = "no2";
      }
      else if (ppuVar3 == (undefined **)0x24) {
        FUN_00407f20("unknown");
        pcVar20 = "unknown";
      }
      else {
        iVar5 = FUN_00475300();
        FUN_00407f20(iVar5 + (int)ppuVar3 * 0xb0);
        iVar5 = FUN_00475300();
        pcVar20 = (char *)(iVar5 + (int)ppuVar3 * 0xb0);
      }
      FUN_00407f20(pcVar20);
      uVar14 = uVar14 + 0x20;
      iVar4 = iVar4 + 1;
    } while (uVar14 < 0x40);
    uVar14 = 0;
    do {
      iVar5 = (uVar14 != 0) + 0x125;
      FUN_00408970("data/");
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      if (iVar4 < 0x100) {
        pcVar20 = "common/";
        do {
          if (*pcVar20 == '\0') {
            if (iVar4 < 0x100) {
              puVar6 = (undefined4 *)((int)&local_18c + iVar4);
              for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
                *puVar6 = 0;
                puVar6 = puVar6 + 1;
              }
              for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
                *(undefined1 *)puVar6 = 0;
                puVar6 = (undefined4 *)((int)puVar6 + 1);
              }
            }
            break;
          }
          *(char *)((int)&local_18c + iVar4) = *pcVar20;
          iVar4 = iVar4 + 1;
          pcVar20 = pcVar20 + 1;
        } while (iVar4 < 0x100);
      }
      local_8d = 0;
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (pcVar20 = PTR_DAT_009dc454, cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      for (; iVar4 < 0x100; iVar4 = iVar4 + 1) {
        if (*pcVar20 == '\0') {
          if (iVar4 < 0x100) {
            puVar6 = (undefined4 *)((int)&local_18c + iVar4);
            for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
              *puVar6 = 0;
              puVar6 = puVar6 + 1;
            }
            for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
              *(undefined1 *)puVar6 = 0;
              puVar6 = (undefined4 *)((int)puVar6 + 1);
            }
          }
          break;
        }
        *(char *)((int)&local_18c + iVar4) = *pcVar20;
        pcVar20 = pcVar20 + 1;
      }
      local_8d = 0;
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      if (iVar4 < 0x100) {
        pcVar20 = "_";
        do {
          if (*pcVar20 == '\0') {
            if (iVar4 < 0x100) {
              puVar6 = (undefined4 *)((int)&local_18c + iVar4);
              for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
                *puVar6 = 0;
                puVar6 = puVar6 + 1;
              }
              for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
                *(undefined1 *)puVar6 = 0;
                puVar6 = (undefined4 *)((int)puVar6 + 1);
              }
            }
            break;
          }
          *(char *)((int)&local_18c + iVar4) = *pcVar20;
          iVar4 = iVar4 + 1;
          pcVar20 = pcVar20 + 1;
        } while (iVar4 < 0x100);
      }
      pcVar20 = local_88 + uVar14 * 0x20;
      local_8d = 0;
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      for (; iVar4 < 0x100; iVar4 = iVar4 + 1) {
        if (*pcVar20 == '\0') {
          if (iVar4 < 0x100) {
            puVar6 = (undefined4 *)((int)&local_18c + iVar4);
            for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
              *puVar6 = 0;
              puVar6 = puVar6 + 1;
            }
            for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
              *(undefined1 *)puVar6 = 0;
              puVar6 = (undefined4 *)((int)puVar6 + 1);
            }
          }
          break;
        }
        *(char *)((int)&local_18c + iVar4) = *pcVar20;
        pcVar20 = pcVar20 + 1;
      }
      local_8d = 0;
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      if (iVar4 < 0x100) {
        pcVar20 = ".pac";
        do {
          if (*pcVar20 == '\0') {
            if (iVar4 < 0x100) {
              puVar6 = (undefined4 *)((int)&local_18c + iVar4);
              for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
                *puVar6 = 0;
                puVar6 = puVar6 + 1;
              }
              for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
                *(undefined1 *)puVar6 = 0;
                puVar6 = (undefined4 *)((int)puVar6 + 1);
              }
            }
            break;
          }
          *(char *)((int)&local_18c + iVar4) = *pcVar20;
          iVar4 = iVar4 + 1;
          pcVar20 = pcVar20 + 1;
        } while (iVar4 < 0x100);
      }
      local_8d = 0;
      uVar7 = FUN_0054fee0(&local_18c,0);
      FUN_0047c930(iVar5,uVar7);
      piVar15 = &local_25c;
      uVar19 = 0;
      uVar18 = 0;
      uVar17 = 0;
      puVar6 = &local_18c;
      uVar7 = FUN_0047ca50(iVar5);
      FUN_00408e70(uVar7,puVar6,uVar17,uVar18,uVar19,piVar15);
      if (uVar14 == 0) {
        piVar15 = (int *)(local_264 + 0x78);
      }
      else {
        piVar15 = (int *)(local_264 + 0x7c);
      }
      if (piVar15 != &local_25c) {
        *piVar15 = local_25c;
      }
      uVar14 = uVar14 + 1;
    } while (uVar14 < 2);
    uVar14 = 0;
    do {
      iVar5 = (uVar14 != 0) + 0x127;
      FUN_00408970("data/");
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      if (iVar4 < 0x100) {
        pcVar20 = "common/";
        do {
          if (*pcVar20 == '\0') {
            if (iVar4 < 0x100) {
              puVar6 = (undefined4 *)((int)&local_18c + iVar4);
              for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
                *puVar6 = 0;
                puVar6 = puVar6 + 1;
              }
              for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
                *(undefined1 *)puVar6 = 0;
                puVar6 = (undefined4 *)((int)puVar6 + 1);
              }
            }
            break;
          }
          *(char *)((int)&local_18c + iVar4) = *pcVar20;
          iVar4 = iVar4 + 1;
          pcVar20 = pcVar20 + 1;
        } while (iVar4 < 0x100);
      }
      local_8d = 0;
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (pcVar20 = PTR_DAT_009dc458, cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      for (; iVar4 < 0x100; iVar4 = iVar4 + 1) {
        if (*pcVar20 == '\0') {
          if (iVar4 < 0x100) {
            puVar6 = (undefined4 *)((int)&local_18c + iVar4);
            for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
              *puVar6 = 0;
              puVar6 = puVar6 + 1;
            }
            for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
              *(undefined1 *)puVar6 = 0;
              puVar6 = (undefined4 *)((int)puVar6 + 1);
            }
          }
          break;
        }
        *(char *)((int)&local_18c + iVar4) = *pcVar20;
        pcVar20 = pcVar20 + 1;
      }
      local_8d = 0;
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      if (iVar4 < 0x100) {
        pcVar20 = "_";
        do {
          if (*pcVar20 == '\0') {
            if (iVar4 < 0x100) {
              puVar6 = (undefined4 *)((int)&local_18c + iVar4);
              for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
                *puVar6 = 0;
                puVar6 = puVar6 + 1;
              }
              for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
                *(undefined1 *)puVar6 = 0;
                puVar6 = (undefined4 *)((int)puVar6 + 1);
              }
            }
            break;
          }
          *(char *)((int)&local_18c + iVar4) = *pcVar20;
          iVar4 = iVar4 + 1;
          pcVar20 = pcVar20 + 1;
        } while (iVar4 < 0x100);
      }
      pcVar20 = local_88 + uVar14 * 0x20;
      local_8d = 0;
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      for (; iVar4 < 0x100; iVar4 = iVar4 + 1) {
        if (*pcVar20 == '\0') {
          if (iVar4 < 0x100) {
            puVar6 = (undefined4 *)((int)&local_18c + iVar4);
            for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
              *puVar6 = 0;
              puVar6 = puVar6 + 1;
            }
            for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
              *(undefined1 *)puVar6 = 0;
              puVar6 = (undefined4 *)((int)puVar6 + 1);
            }
          }
          break;
        }
        *(char *)((int)&local_18c + iVar4) = *pcVar20;
        pcVar20 = pcVar20 + 1;
      }
      local_8d = 0;
      iVar4 = 0;
      cVar1 = (char)local_18c;
      while (cVar1 != '\0') {
        cVar1 = *(char *)((int)&local_18c + iVar4 + 1);
        iVar4 = iVar4 + 1;
      }
      if (iVar4 < 0x100) {
        pcVar20 = ".pac";
        do {
          if (*pcVar20 == '\0') {
            if (iVar4 < 0x100) {
              puVar6 = (undefined4 *)((int)&local_18c + iVar4);
              for (uVar13 = 0x100U - iVar4 >> 2; uVar13 != 0; uVar13 = uVar13 - 1) {
                *puVar6 = 0;
                puVar6 = puVar6 + 1;
              }
              for (uVar13 = 0x100U - iVar4 & 3; uVar13 != 0; uVar13 = uVar13 - 1) {
                *(undefined1 *)puVar6 = 0;
                puVar6 = (undefined4 *)((int)puVar6 + 1);
              }
            }
            break;
          }
          *(char *)((int)&local_18c + iVar4) = *pcVar20;
          iVar4 = iVar4 + 1;
          pcVar20 = pcVar20 + 1;
        } while (iVar4 < 0x100);
      }
      local_8d = 0;
      uVar7 = FUN_0054fee0(&local_18c,0);
      FUN_0047c930(iVar5,uVar7);
      piVar15 = &local_25c;
      uVar19 = 0;
      uVar18 = 0;
      uVar17 = 0;
      puVar6 = &local_18c;
      uVar7 = FUN_0047ca50(iVar5);
      FUN_00408e70(uVar7,puVar6,uVar17,uVar18,uVar19,piVar15);
      if (uVar14 == 0) {
        piVar15 = (int *)(local_264 + 0x80);
      }
      else {
        piVar15 = (int *)(local_264 + 0x84);
      }
      if (piVar15 != &local_25c) {
        *piVar15 = local_25c;
      }
      uVar14 = uVar14 + 1;
    } while (uVar14 < 2);
    FUN_00408970("data/");
    iVar4 = 0;
    cVar1 = (char)local_18c;
    while (cVar1 != '\0') {
